Flight_ID,Date,Month,Day_of_Week,Departure_City,Arrival_City,Route_Type,Aircraft_Type,Flight_Duration_Minutes,Passengers,Seat_Capacity,Load_Factor_%,Ticket_Price_USD,Revenue_USD,Delay_Minutes,Delay_Category,On_Time_Status,Weather_Condition,Fuel_Consumption_Liters,CO2_Emissions_kg,Customer_Rating,Customer_Feedback,Severe_Delay_Probability
PK2026_0187,2026-09-03,September,Thursday,Jeddah,Karachi,International,Boeing 777,0.5987082441629453,1.7228374178841532,1.5881372824320654,0.3254412855904216,-0.7528034030417272,0.3658477878682511,1.3960168963575208,Severe,Delayed,Rain,0.6777154435236095,0.6777154435236091,-0.8715195264085774,Excellent service,0.81
PK2026_0188,2026-11-28,November,Saturday,Karachi,Dubai,International,Boeing 737,0.042948765587008,-0.6564109593681027,-0.2935126273790962,-1.3406406769227184,1.4353295812326494,0.1143116573450082,-1.5923157006462076,Minor,On Time,Storm,0.4904627365687682,0.490462736568768,0.6825578459106696,Poor service,0.21
PK2026_0189,2026-12-23,December,Wednesday,Jeddah,Lahore,International,Boeing 737,1.1708135897558218,-0.5816701726481365,-0.2935126273790962,-1.080748523868464,-0.7398251528384391,-0.7457236368374492,-0.62507761369331,Moderate,Delayed,Clear,0.7460513266570741,0.7460513266570737,-0.023840959688988,Excellent service,0.16
PK2026_0190,2026-01-06,January,Tuesday,Jeddah,Lahore,International,Boeing 737,1.0890842546711252,-0.4197318014215432,-0.2935126273790962,-0.5179953817883184,0.7396953703364063,0.0721908278505451,0.8329977114147894,Severe,Delayed,Fog,-0.572769281973053,-0.5727692819730532,-1.577918332008235,Good experience,0.87
PK2026_0191,2026-11-07,November,Saturday,Karachi,London,International,ATR 72,-0.8642468538531248,-1.0550284885412555,-1.1848204793949098,0.5035540411502701,-1.2641464610512791,-1.1123579357915825,0.6597610391247182,Severe,Delayed,Clear,0.9242201095700044,0.9242201095700042,-0.3064004819288514,Poor service,0.84
PK2026_0192,2026-03-14,March,Saturday,Jeddah,Karachi,International,Boeing 737,1.5549414646538962,0.1408240989782029,-0.2935126273790962,1.4315422889893274,1.5943131462229283,1.3472880808645549,-0.0620584287505786,Moderate,Delayed,Rain,-0.6411051651065176,-0.6411051651065178,-1.2953588097683724,Delayed but comfortable,0.13
PK2026_0193,2026-07-25,July,Saturday,Karachi,Dubai,International,Boeing 737,0.4025578399596733,-0.2577934301949498,-0.2935126273790962,0.0454508060333045,0.2672870629367188,-0.0244029456867148,-1.5923157006462076,No Delay,On Time,Clear,-0.9999201647619904,-0.9999201647619907,-1.577918332008235,Excellent service,0.25
PK2026_0194,2026-04-21,April,Tuesday,London,Kuala Lumpur,International,Boeing 737,-0.6599235161413832,0.0287129188982537,-0.2935126273790962,1.0413575365372074,-0.4361340980814971,-0.2451955071801295,0.1544874116120104,Severe,Delayed,Rain,0.6682186138434301,0.6682186138434297,-0.447680243048783,Good experience,0.76
PK2026_0195,2026-03-26,March,Thursday,Lahore,Islamabad,Domestic,Airbus A320,-1.5507732685645768,0.4273304480714066,-0.0954442158200265,1.4987677259126946,0.0855915600906851,0.4174318350532568,1.583689958005098,Severe,Delayed,Fog,0.4029267412558105,0.4029267412558103,0.965117368150533,Average flight,0.88
PK2026_0196,2026-04-14,April,Tuesday,Karachi,London,International,ATR 72,-0.3084873752771875,-1.2543372531278318,-1.1848204793949098,-1.6435016659486092,0.1686523613917291,-0.9618559202722048,1.1650346666374258,Severe,Delayed,Fog,0.1442413588804898,0.1442413588804895,0.6825578459106696,Poor service,0.83
PK2026_0197,2026-05-14,May,Thursday,Kuala Lumpur,Islamabad,International,ATR 72,-1.5344274015476371,-1.1920532641945267,-1.1848204793949098,-0.5859138644531638,0.5579998674903727,-0.7651850531181256,1.583689958005098,Severe,Delayed,Clear,-0.4963817388933493,-0.4963817388933496,1.671516173750191,Average flight,0.77
PK2026_0198,2026-07-18,July,Saturday,London,Dubai,International,Boeing 777,-1.5507732685645768,1.2121087086310511,1.5881372824320654,-0.4868083234218087,1.5054121323304053,2.570251445213423,1.583689958005098,Severe,Delayed,Storm,-0.8490031539747921,-0.8490031539747924,1.5302364126302583,Poor service,0.85
PK2026_0199,2026-01-14,January,Wednesday,Jeddah,Karachi,International,Airbus A320,1.5716959783462587,-0.6065837682214585,-0.0954442158200265,-1.619938110738357,-0.9370945559284184,-0.8428523912743003,-1.3902062496411247,Minor,Delayed,Clear,0.424191381626647,0.4241913816266467,1.5302364126302583,Excellent service,0.52
PK2026_0200,2026-05-16,May,Saturday,Karachi,London,International,Boeing 737,-0.0714723035315672,-0.6564109593681027,-0.2935126273790962,-1.3406406769227184,0.5683824676530032,-0.2430555835817656,1.4537624537875449,Severe,Delayed,Rain,0.3327327827501369,0.3327327827501366,-0.8715195264085774,Very smooth journey,0.63
PK2026_0201,2026-09-24,September,Thursday,Dubai,Doha,International,ATR 72,1.0400466536203072,-1.092398881901239,-1.1848204793949098,0.2062374180562027,-0.8747989549526355,-1.0297747175913885,0.2122329690420341,Severe,Delayed,Storm,-0.8151448916367613,-0.8151448916367616,0.3999983236708063,Delayed but comfortable,0.85
PK2026_0202,2026-12-07,December,Monday,Kuala Lumpur,Karachi,International,Boeing 777,-1.379141664886714,0.4397872458580676,1.5881372824320654,-1.6435016659486092,-0.3842210972683447,0.0442886018207667,-0.5384592775482745,Moderate,Delayed,Clear,1.5700561410269855,1.570056141026985,-0.7302397652886458,Delayed but comfortable,0.22
PK2026_0203,2026-06-06,June,Saturday,Lahore,Dubai,International,ATR 72,1.407828661501442,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,-1.1447465591810284,-1.0638232797342453,-0.5962048349782982,Moderate,Delayed,Clear,-1.5236909669057963,-1.5236909669057968,0.965117368150533,Good experience,0.16
PK2026_0204,2026-10-07,October,Wednesday,Karachi,London,International,ATR 72,-0.3330061758025965,-1.092398881901239,-1.1848204793949098,0.2062374180562027,-0.8254816041801407,-1.0173512722564422,-0.7838778966258754,Moderate,Delayed,Clear,-0.9276616780649736,-0.9276616780649738,0.965117368150533,Excellent service,0.22
PK2026_0205,2026-10-19,October,Monday,Islamabad,Karachi,Domestic,Boeing 777,1.3260993264167455,2.158825340417289,1.5881372824320654,1.4987677259126946,1.5943131462229283,2.570251445213423,1.583689958005098,Severe,Delayed,Storm,-1.5373168529686625,-1.5373168529686627,-0.3064004819288514,Delayed but comfortable,0.41
PK2026_0206,2026-08-01,August,Saturday,Islamabad,Lahore,Domestic,Airbus A320,1.195332390281231,-0.3823614080615601,-0.0954442158200265,-0.9268923692603456,0.8954343727758638,0.1907069298066,-0.0620584287505786,Moderate,Delayed,Clear,-1.013958956463125,-1.0139589564631255,-0.7302397652886458,Average flight,0.19
PK2026_0207,2026-01-12,January,Monday,Lahore,Dubai,International,Boeing 777,0.8520691829255049,1.7103806200974925,1.5881372824320654,0.3053429590875589,-0.9604554062943372,0.0935068445831368,-1.3902062496411247,Minor,Delayed,Storm,0.5466179033733072,0.5466179033733068,-0.7302397652886458,Average flight,0.25
PK2026_0208,2026-04-20,April,Monday,Kuala Lumpur,Lahore,International,Airbus A320,0.190061568739462,-0.1083118567550175,-0.0954442158200265,-0.0799904731742156,1.5910685836721068,0.9165927913005107,-1.5923157006462076,Minor,On Time,Clear,0.2540742586599556,0.2540742586599553,0.1174388014309429,Very smooth journey,0.21
PK2026_0209,2026-11-16,November,Monday,Islamabad,Jeddah,International,Boeing 777,0.116505167163235,0.6889232015912882,1.5881372824320654,-1.318463213195422,1.5943131462229283,2.107864481580832,-1.361333470926113,Minor,Delayed,Rain,-0.1862896045535793,-0.1862896045535796,-0.3064004819288514,Delayed but comfortable,0.42
PK2026_0210,2026-11-06,November,Friday,Kuala Lumpur,Doha,International,Boeing 777,-0.2757956412433089,1.4363310687909496,1.5881372824320654,-0.1305828123021107,1.4015861307041004,2.570251445213423,-0.1053675968230964,Moderate,Delayed,Clear,-0.4550911750664824,-0.4550911750664827,0.5412780847907374,Very smooth journey,0.66
PK2026_0211,2026-10-19,October,Monday,Islamabad,Lahore,Domestic,Boeing 777,1.0318737201118375,0.4397872458580676,1.5881372824320654,-1.6435016659486092,-0.2362690449508601,0.1649089619818795,0.7608157646272596,Severe,Delayed,Rain,-0.0229854246183209,-0.0229854246183212,-1.577918332008235,Very smooth journey,0.27
PK2026_0212,2026-10-28,October,Wednesday,Doha,Lahore,International,Boeing 737,0.386211972942734,0.0785401100448978,-0.2935126273790962,1.2146189719067102,0.3321783139531594,0.3090922586538659,-0.6972595604808397,Moderate,Delayed,Storm,-0.4115296302291379,-0.4115296302291382,-0.1651207208089197,Good experience,0.27
PK2026_0213,2026-12-31,December,Thursday,London,Islamabad,International,Boeing 737,1.1789865232642915,-0.0958550589683565,-0.2935126273790962,0.6088969938549276,-0.7528034030417272,-0.5158958423731648,1.2516530027824615,Severe,Delayed,Clear,-0.3341098230537626,-0.3341098230537629,-1.577918332008235,Delayed but comfortable,0.82
PK2026_0214,2026-03-16,March,Monday,Islamabad,Jeddah,International,Airbus A320,0.3780390394342643,-0.5567565770748145,-0.0954442158200265,-1.4660819561302385,0.7189301700111453,-0.0787570050851583,1.5259444005750742,Severe,Delayed,Clear,-0.8781130014727333,-0.8781130014727335,0.6825578459106696,Average flight,0.91
PK2026_0215,2026-06-24,June,Wednesday,Doha,Lahore,International,Airbus A320,-0.2267580401924909,0.3899600547114235,-0.0954442158200265,1.460650210131404,0.2828609631806646,0.5450069469090523,0.255542137114552,Severe,Delayed,Clear,-0.0219531605226492,-0.0219531605226495,-0.023840959688988,Average flight,0.74
PK2026_0216,2026-06-15,June,Monday,Kuala Lumpur,Dubai,International,Airbus A320,-1.1666453936665024,-0.1581390479016616,-0.0954442158200265,-0.2338466277823341,0.0778046099687123,-0.0515324215281952,-0.884932622128417,Moderate,Delayed,Storm,-1.560831829068063,-1.5608318290680634,1.5302364126302583,Very smooth journey,0.49
PK2026_0217,2026-02-13,February,Friday,Doha,Karachi,International,Boeing 737,-1.5507732685645768,-0.6314973637947806,-0.2935126273790962,-1.254009959237967,-1.451033263978628,-1.069803177345229,1.1794710559949315,Severe,Delayed,Rain,0.1176089452121606,0.1176089452121603,-0.447680243048783,Very smooth journey,0.82
PK2026_0218,2026-01-26,January,Monday,Doha,Kuala Lumpur,International,ATR 72,1.342445193433685,-1.092398881901239,-1.1848204793949098,0.2062374180562027,0.5865520179376066,-0.6616484163506181,0.472087977477141,Severe,Delayed,Clear,0.9842978799380956,0.9842978799380956,0.6825578459106696,Delayed but comfortable,0.78
PK2026_0219,2026-12-28,December,Monday,Dubai,Islamabad,International,ATR 72,-0.8479009868361855,-1.0176580951812724,-1.1848204793949098,0.8001776185028591,0.197204511838963,-0.6973851404432955,1.583689958005098,Severe,Delayed,Rain,-0.9390165831173618,-0.939016583117362,0.2587185625508746,Very smooth journey,0.64
PK2026_0220,2026-06-27,June,Saturday,Dubai,Jeddah,International,Boeing 737,-1.4690439334798802,0.0287129188982537,-0.2935126273790962,1.0413575365372074,0.8331387718000808,0.5977560636087228,-0.9138054008434288,Moderate,Delayed,Storm,-1.560831829068063,-1.5608318290680634,-1.0127992875285092,Average flight,0.2
PK2026_0221,2026-01-09,January,Friday,Dubai,Lahore,International,Airbus A320,0.7458210473153993,0.3775032569247625,-0.0954442158200265,1.421839648608635,1.487242582045802,1.4885349268210086,-1.0581692944184882,Moderate,Delayed,Rain,1.2033443210396244,1.203344321039624,1.106397129270464,Average flight,0.16
PK2026_0222,2026-06-10,June,Wednesday,London,Islamabad,International,ATR 72,0.8112045153831566,-1.0176580951812724,-1.1848204793949098,0.8001776185028591,-0.5762992002770089,-0.9134936469491802,-1.2314059667085593,Moderate,Delayed,Rain,-0.8644871154098672,-0.8644871154098674,-1.0127992875285092,Delayed but comfortable,0.09
PK2026_0223,2026-12-22,December,Tuesday,Dubai,Doha,International,Airbus A320,0.459768374518961,0.2031080879115081,-0.0954442158200265,0.8826500617387423,0.9032213228978366,0.8350379252739749,-0.0476220393930726,Moderate,Delayed,Storm,-1.560831829068063,-1.5608318290680634,0.1174388014309429,Average flight,0.24
PK2026_0224,2026-05-10,May,Sunday,Doha,Dubai,International,Boeing 737,0.753993980823869,-0.6688677571547638,-0.2935126273790962,-1.3843025586358333,-0.5814905003583241,-0.7238726392052667,1.352707728285003,Severe,Delayed,Fog,-0.1819540953517582,-0.1819540953517585,-0.7302397652886458,Poor service,0.73
PK2026_0225,2026-01-03,January,Saturday,Doha,Islamabad,International,ATR 72,-1.125780726124154,-0.9678309040346283,-1.1848204793949098,1.1965997826282817,0.6851867194825962,-0.510546033377255,1.1650346666374258,Severe,Delayed,Storm,-1.4276904060083309,-1.4276904060083313,0.3999983236708063,Very smooth journey,0.81
PK2026_0226,2026-09-06,September,Sunday,Dubai,London,International,Boeing 777,-0.6599235161413832,2.158825340417289,1.5881372824320654,1.2361033898925289,0.3685174145223662,2.3230694647896293,-0.1631131542531201,Moderate,Delayed,Fog,1.4550103075643777,1.4550103075643774,-1.154079048648441,Excellent service,0.15
PK2026_0227,2026-09-11,September,Friday,Dubai,Islamabad,International,ATR 72,0.337174371891916,-1.0674852863279165,-1.1848204793949098,0.404448500118915,-1.596519448757488,-1.1123579357915825,-0.9426781795584408,Moderate,Delayed,Fog,-1.4336775377632267,-1.433677537763227,-1.2953588097683724,Poor service,0.13
PK2026_0228,2026-04-04,April,Saturday,Islamabad,Doha,International,Boeing 737,0.6967834462645813,-0.2204230368349667,-0.2935126273790962,0.175050359689693,-0.8696076548713203,-0.643161854153641,-0.9282417902009348,Moderate,Delayed,Clear,1.1108534580674423,1.1108534580674423,-0.8715195264085774,Delayed but comfortable,0.12
PK2026_0229,2026-12-10,December,Thursday,Jeddah,London,International,Boeing 777,1.546768531145427,0.8259479772445594,1.5881372824320654,-1.1008468503713262,-1.3939289630841605,-0.682702886865632,1.583689958005098,Severe,Delayed,Rain,-1.1803599286853983,-1.1803599286853987,1.247676890390395,Delayed but comfortable,0.74
PK2026_0230,2026-11-01,November,Sunday,Dubai,Lahore,International,ATR 72,-0.0224347024807492,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,1.5943131462229283,-0.2317139885104368,-0.8127506753408872,Moderate,Delayed,Storm,0.3942557228521685,0.3942557228521682,-1.2953588097683724,Average flight,0.1
PK2026_0231,2026-02-12,February,Thursday,Karachi,Jeddah,International,ATR 72,0.9910090525694892,-1.092398881901239,-1.1848204793949098,0.2062374180562027,-1.1006205084898488,-1.0866610199145623,0.3565968626170935,Severe,Delayed,Rain,-0.7046926333998925,-0.7046926333998929,-0.8715195264085774,Very smooth journey,0.87
PK2026_0232,2026-01-02,January,Friday,Lahore,Doha,International,Boeing 777,0.4761142415359004,1.8474053957507637,1.5881372824320654,0.5229593219116545,1.5943131462229283,2.570251445213423,0.2988513051870697,Severe,Delayed,Rain,-1.560831829068063,-1.5608318290680634,0.5412780847907374,Good experience,0.84
PK2026_0233,2026-03-07,March,Saturday,Lahore,London,International,ATR 72,0.361693172417325,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,0.9577299737516468,-0.4571549395980753,1.3093985602124851,Severe,Delayed,Rain,-0.7540348571729983,-0.7540348571729987,0.1174388014309429,Delayed but comfortable,0.78
PK2026_0234,2026-06-26,June,Friday,Karachi,Lahore,Domestic,Boeing 737,0.4434225075020216,-0.320077419128255,-0.2935126273790962,-0.1714725110493127,-0.1947386443003381,-0.3255496382986945,0.5875790923371884,Severe,Delayed,Rain,0.0612473255884874,0.0612473255884871,-1.577918332008235,Excellent service,0.79
PK2026_0235,2026-04-10,April,Friday,Lahore,Karachi,Domestic,Boeing 777,0.7131293132815206,0.5020712347913727,1.5881372824320654,-1.615086790548011,-1.043516207595381,-0.4696734926485042,1.583689958005098,Severe,Delayed,Storm,-0.0397081029682019,-0.0397081029682022,-1.4366385708883036,Excellent service,0.85
PK2026_0236,2026-11-17,November,Tuesday,Islamabad,Kuala Lumpur,International,Airbus A320,-1.1584724601580327,-0.0460278678217124,-0.0954442158200265,0.1126762429566716,1.100490725987816,0.6881440587107275,-0.191985932968132,Moderate,Delayed,Fog,0.1582801505816245,0.1582801505816242,0.5412780847907374,Average flight,0.41
PK2026_0237,2026-10-28,October,Wednesday,London,Jeddah,International,ATR 72,-1.5507732685645768,-1.2543372531278318,-1.1848204793949098,-1.1798540648998197,-0.3764341471463718,-1.0129168750220547,0.22666935839954,Severe,Delayed,Fog,0.98450433275723,0.9845043327572298,-0.447680243048783,Poor service,0.82
PK2026_0238,2026-12-21,December,Monday,Dubai,London,International,Boeing 777,0.753993980823869,0.9754295506844918,1.5881372824320654,-0.8631321610443684,0.796799671230874,1.572015724086072,-0.0331856500355667,Moderate,Delayed,Clear,-1.262321697881729,-1.2623216978817295,0.1174388014309429,Very smooth journey,0.13
PK2026_0239,2026-07-20,July,Monday,Kuala Lumpur,Doha,International,Boeing 777,-1.395487531903653,1.3491334842843226,1.5881372824320654,-0.269191960597713,-0.1843560441377076,0.8381645914204733,1.1794710559949315,Severe,Delayed,Rain,-0.447452420758512,-0.4474524207585124,-0.023840959688988,Average flight,0.88
PK2026_0240,2026-04-18,April,Saturday,Kuala Lumpur,Islamabad,International,Boeing 737,-1.027705524022518,-0.7560653416613909,-0.2935126273790962,-1.6435016659486092,0.4827260163113016,-0.3719503149898854,1.0062343837048606,Severe,Delayed,Clear,1.2349316023671777,1.2349316023671773,-1.154079048648441,Excellent service,0.86
PK2026_0241,2026-01-05,January,Monday,Doha,Dubai,International,Boeing 777,0.4679413080274306,0.8633183706045425,1.5881372824320654,-1.0412449166042177,-0.7346338527571239,-0.0332241862977483,-1.1447876305635238,Moderate,Delayed,Storm,0.4576367383264091,0.4576367383264088,0.6825578459106696,Very smooth journey,0.14
PK2026_0242,2026-01-25,January,Sunday,Dubai,Lahore,International,Airbus A320,1.048219587128777,0.4024168524980845,-0.0954442158200265,1.4987677259126946,0.7370997202957488,0.9198740074846689,1.4970716218600624,Severe,Delayed,Clear,1.5700561410269855,1.570056141026985,-1.154079048648441,Excellent service,0.79
PK2026_0243,2026-06-30,June,Tuesday,Islamabad,Dubai,International,ATR 72,-1.4118333989205925,-1.0799420841145777,-1.1848204793949098,0.3053429590875589,-1.1940639099535233,-1.1061818785174156,-1.2891515241385831,Moderate,Delayed,Fog,-1.3723610504803294,-1.3723610504803296,-0.023840959688988,Excellent service,0.07
PK2026_0244,2026-09-23,September,Wednesday,Jeddah,Lahore,International,Boeing 777,-0.5945400480736259,0.4522440436447286,1.5881372824320654,-1.6435016659486092,-0.3323080964551922,0.0945768063823187,-0.2352951010406498,Moderate,Delayed,Fog,-1.5583750405203645,-1.558375040520365,0.8238376070306006,Excellent service,0.11
PK2026_0245,2026-07-24,July,Friday,Karachi,Islamabad,Domestic,Airbus A320,0.1083322336547653,-0.4072750036348821,-0.0954442158200265,-1.003820446564405,-0.8981598053185541,-0.7401122816239617,0.457651588119635,Severe,Delayed,Clear,-0.9726683926362584,-0.9726683926362586,-0.7302397652886458,Poor service,0.47
PK2026_0246,2026-06-06,June,Saturday,Kuala Lumpur,Islamabad,International,ATR 72,-0.7089611171922012,-1.2543372531278318,-1.1848204793949098,-1.2789596059311754,0.8331387718000808,-0.799079065223323,0.905179658202319,Severe,Delayed,Fog,-1.4805423277067205,-1.480542327706721,-1.4366385708883036,Poor service,0.9
PK2026_0247,2026-01-09,January,Friday,London,Dubai,International,Boeing 777,-1.0440513910394575,0.614182414871322,1.5881372824320654,-1.436974034988162,0.4360043155794644,0.8737705424043617,1.0639799411348845,Severe,Delayed,Storm,1.3621065389539273,1.362106538953927,-1.154079048648441,Excellent service,0.82
PK2026_0248,2026-01-04,January,Sunday,Lahore,Doha,International,Airbus A320,1.1136030551965344,0.0287129188982537,-0.0954442158200265,0.3441535206103276,1.3886078805008122,0.966655115037791,0.8907432688448131,Severe,Delayed,Fog,0.1322670953706984,0.1322670953706981,-1.4366385708883036,Average flight,0.75
PK2026_0249,2026-12-08,December,Tuesday,Jeddah,Doha,International,Airbus A320,1.5716959783462587,-0.2702502279816108,-0.0954442158200265,-0.5803694985213399,0.6955693196452267,0.2022387403088944,-1.2025331879935477,Moderate,Delayed,Clear,1.4178488001201976,1.4178488001201972,-1.4366385708883036,Average flight,0.31
PK2026_0250,2026-03-02,March,Monday,Dubai,London,International,Boeing 777,0.6722646457391723,2.158825340417289,1.5881372824320654,1.0378923078298166,-0.8410555044240864,0.4551301557777678,0.7175065965547419,Severe,Delayed,Fog,-0.7354541034509083,-0.7354541034509086,1.671516173750191,Excellent service,0.83
PK2026_0251,2026-06-03,June,Wednesday,Doha,Lahore,International,Boeing 777,-0.7334799177176102,2.158825340417289,1.5881372824320654,1.0579906343326793,0.480130366270644,2.38505591835557,1.569253568647592,Severe,Delayed,Clear,-0.4348587987913176,-0.434858798791318,-0.447680243048783,Delayed but comfortable,0.41
PK2026_0252,2026-12-29,December,Tuesday,Islamabad,Jeddah,International,Boeing 777,-0.7089611171922012,1.6854670245241703,1.5881372824320654,0.2658393518233127,1.4015861307041004,2.570251445213423,1.367144117642509,Severe,Delayed,Storm,-0.1468571160989214,-0.1468571160989217,-0.7302397652886458,Poor service,0.79
PK2026_0253,2026-07-03,July,Friday,Dubai,Kuala Lumpur,International,ATR 72,0.2064074357564014,-1.2543372531278318,-1.1848204793949098,-1.6435016659486092,1.3315035796063446,-0.7701187658587979,0.1400510222545044,Severe,Delayed,Rain,0.3253004812613009,0.3253004812613006,1.388956651510327,Delayed but comfortable,0.71
PK2026_0254,2026-11-26,November,Thursday,Jeddah,Lahore,International,Boeing 737,0.0511216990954777,0.0660833122582368,-0.2935126273790962,1.1716501359350733,1.0433864250933482,0.7801845503692465,-1.5923157006462076,Minor,On Time,Rain,1.3391902760300165,1.339190276030016,-1.577918332008235,Good experience,0.29
PK2026_0255,2026-11-21,November,Saturday,Kuala Lumpur,Lahore,International,Boeing 737,-1.5507732685645768,-0.5318429815014925,-0.2935126273790962,-0.9074870884989612,-0.864416354790005,-0.778393137105805,0.9773616049898488,Severe,Delayed,Fog,0.0459698169725467,0.0459698169725464,0.3999983236708063,Good experience,0.32
PK2026_0256,2026-08-09,August,Sunday,Lahore,Doha,International,Airbus A320,0.3943849064512036,0.3525896613514404,-0.0954442158200265,1.344911571304576,-0.7346338527571239,-0.284249112850271,-1.534570143216184,Minor,On Time,Clear,-0.3429872942765389,-0.3429872942765392,0.2587185625508746,Excellent service,0.21
PK2026_0257,2026-11-23,November,Monday,Kuala Lumpur,Lahore,International,Airbus A320,-1.5507732685645768,-0.5069293859281704,-0.0954442158200265,-1.3115327557806418,-0.8696076548713203,-0.7697621119257373,-0.0764948181080845,Moderate,Delayed,Fog,0.6696637835773703,0.6696637835773701,-0.7302397652886458,Excellent service,0.12
PK2026_0258,2026-08-21,August,Friday,Karachi,Lahore,Domestic,Boeing 777,1.5716959783462587,2.158825340417289,1.5881372824320654,1.216005063389666,1.2562297284272734,2.570251445213423,-1.3324606922111009,Minor,Delayed,Rain,-0.7639445924914464,-0.7639445924914468,0.1174388014309429,Delayed but comfortable,0.16
PK2026_0259,2026-08-19,August,Wednesday,Jeddah,Lahore,International,Boeing 737,-0.6435776491244438,-0.1830526434749837,-0.2935126273790962,0.3053429590875589,0.9058169729384944,0.4142100611912756,1.583689958005098,Severe,Delayed,Fog,0.2879325209979864,0.2879325209979861,-1.0127992875285092,Poor service,0.86
PK2026_0260,2026-05-01,May,Friday,Islamabad,London,International,Boeing 777,-1.297412329802017,0.8633183706045425,1.5881372824320654,-1.0412449166042177,1.5943131462229283,2.255257663650364,0.7896885433422716,Severe,Delayed,Clear,0.0951055879265182,0.0951055879265179,-1.577918332008235,Average flight,0.75
PK2026_0261,2026-04-23,April,Thursday,Doha,London,International,ATR 72,1.538595597636957,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,-1.4951593146698077,-1.1123579357915825,0.3854696413321054,Severe,Delayed,Clear,-1.2193795115017878,-1.219379511501788,0.2587185625508746,Average flight,0.2
PK2026_0262,2026-06-08,June,Monday,Islamabad,Karachi,Domestic,Boeing 777,0.7785127813492779,0.601725617084661,1.5881372824320654,-1.4570723614910244,-1.596519448757488,-0.9678952602053652,1.352707728285003,Severe,Delayed,Clear,0.6628508405459373,0.662850840545937,-0.1651207208089197,Very smooth journey,0.73
PK2026_0263,2026-05-15,May,Friday,Islamabad,Dubai,International,Boeing 737,1.3587910604506244,0.0909969078315588,-0.2935126273790962,1.258280853619825,-0.5503426998704326,-0.2862107094821046,-1.5056973645011722,Minor,Delayed,Clear,0.7543094394224474,0.7543094394224471,0.5412780847907374,Delayed but comfortable,0.18
PK2026_0264,2026-07-12,July,Sunday,Lahore,Karachi,Domestic,Boeing 737,1.1708135897558218,-0.5442997792881534,-0.2935126273790962,-0.9504559244705978,-0.6801252019033137,-0.7003572565521343,1.583689958005098,Severe,Delayed,Clear,-0.3642519346473754,-0.3642519346473757,-0.1651207208089197,Very smooth journey,0.8
PK2026_0265,2026-04-15,April,Wednesday,London,Islamabad,International,Airbus A320,-0.5128107129889292,-0.1083118567550175,-0.0954442158200265,-0.0799904731742156,0.4697477661080135,0.2283933620666756,-0.7983142859833813,Moderate,Delayed,Clear,1.14264719221413,1.1426471922141297,0.1174388014309429,Poor service,0.18
PK2026_0266,2026-06-18,June,Thursday,Jeddah,Kuala Lumpur,International,Boeing 737,-1.1421265931410935,0.190651290124847,-0.2935126273790962,1.4987677259126946,0.0829959100500275,0.2278464927026492,-1.54900653257369,Minor,On Time,Storm,0.0676473629816518,0.0676473629816515,-0.023840959688988,Good experience,0.55
PK2026_0267,2026-12-01,December,Tuesday,Karachi,Doha,International,Boeing 737,0.5905353106544756,0.0162561211115927,-0.2935126273790962,0.9983887005655704,0.0466568094808208,0.0657353916621473,-1.1592240199210295,Moderate,Delayed,Clear,-1.1314306105505614,-1.1314306105505616,-0.5889600041687147,Excellent service,0.37
PK2026_0268,2026-03-21,March,Saturday,Lahore,Doha,International,Airbus A320,-1.1584724601580327,-0.5442997792881534,-0.0954442158200265,-1.4272713946074698,-0.0156387914949621,-0.399056013902495,0.4143424200471172,Severe,Delayed,Fog,-0.7556864797260731,-0.7556864797260734,0.1174388014309429,Very smooth journey,0.86
PK2026_0269,2026-10-04,October,Sunday,Kuala Lumpur,Doha,International,ATR 72,-0.0632993700230976,-1.1048556796878997,-1.1848204793949098,0.1071318770248476,0.2958392133839527,-0.7457236368374492,0.7896885433422716,Severe,Delayed,Clear,-0.3444324640104793,-0.3444324640104796,0.965117368150533,Good experience,0.71
PK2026_0270,2026-11-26,November,Thursday,London,Islamabad,International,Boeing 777,-0.3983896438703539,2.158825340417289,1.5881372824320654,1.4987677259126946,0.4697477661080135,2.570251445213423,-1.2314059667085593,Moderate,Delayed,Rain,-0.0432178008934856,-0.0432178008934859,-1.2953588097683724,Excellent service,0.21
PK2026_0271,2026-08-06,August,Thursday,Lahore,Karachi,Domestic,ATR 72,1.5716959783462587,-1.2543372531278318,-1.1848204793949098,-1.6435016659486092,-0.7917381536515916,-1.1123579357915825,0.1977965796845282,Severe,Delayed,Fog,1.5035267200609463,1.503526720060946,-0.8715195264085774,Average flight,0.77
PK2026_0272,2026-09-20,September,Sunday,Dubai,Doha,International,ATR 72,-0.9868408564801698,-1.2543372531278318,-1.1848204793949098,-1.4764776422524086,1.1056820260691314,-0.7782504755325808,0.3854696413321054,Severe,Delayed,Fog,1.267344694971268,1.2673446949712677,0.2587185625508746,Average flight,0.76
