Flight_ID,Date,Month,Day_of_Week,Departure_City,Arrival_City,Route_Type,Aircraft_Type,Flight_Duration_Minutes,Passengers,Seat_Capacity,Load_Factor_%,Ticket_Price_USD,Revenue_USD,Delay_Minutes,Delay_Category,On_Time_Status,Weather_Condition,Fuel_Consumption_Liters,CO2_Emissions_kg,Customer_Rating,Customer_Feedback
PK2026_0202,2026-12-07,December,Monday,Kuala Lumpur,Karachi,International,Boeing 777,-1.3791416648867139,0.4397872458580676,1.5881372824320654,-1.6435016659486092,-0.3842210972683447,0.044288601820766785,-0.5384592775482745,Moderate,Delayed,Clear,1.5700561410269855,1.570056141026985,-0.7302397652886458,Delayed but comfortable
PK2026_0203,2026-06-06,June,Saturday,Lahore,Dubai,International,ATR 72,1.4078286615014421,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,-1.1447465591810284,-1.0638232797342453,-0.5962048349782982,Moderate,Delayed,Clear,-1.5236909669057963,-1.5236909669057968,0.965117368150533,Good experience
PK2026_0204,2026-10-07,October,Wednesday,Karachi,London,International,ATR 72,-0.33300617580259656,-1.0923988819012387,-1.1848204793949098,0.20623741805620277,-0.8254816041801407,-1.0173512722564422,-0.7838778966258754,Moderate,Delayed,Clear,-0.9276616780649735,-0.9276616780649738,0.965117368150533,Excellent service
PK2026_0205,2026-10-19,October,Monday,Islamabad,Karachi,Domestic,Boeing 777,1.3260993264167455,2.1588253404172892,1.5881372824320654,1.4987677259126946,1.5943131462229283,2.570251445213423,1.583689958005098,Severe,Delayed,Storm,-1.5373168529686625,-1.5373168529686627,-0.30640048192885144,Delayed but comfortable
PK2026_0206,2026-08-01,August,Saturday,Islamabad,Lahore,Domestic,Airbus A320,1.195332390281231,-0.3823614080615601,-0.09544421582002657,-0.9268923692603456,0.8954343727758638,0.1907069298066,-0.06205842875057861,Moderate,Delayed,Clear,-1.013958956463125,-1.0139589564631255,-0.7302397652886458,Average flight
PK2026_0207,2026-01-12,January,Monday,Lahore,Dubai,International,Boeing 777,0.8520691829255049,1.7103806200974923,1.5881372824320654,0.3053429590875589,-0.9604554062943371,0.09350684458313684,-1.3902062496411247,Minor,Delayed,Storm,0.5466179033733072,0.5466179033733068,-0.7302397652886458,Average flight
PK2026_0208,2026-04-20,April,Monday,Kuala Lumpur,Lahore,International,Airbus A320,0.19006156873946203,-0.10831185675501753,-0.09544421582002657,-0.07999047317421566,1.5910685836721068,0.9165927913005107,-1.5923157006462076,Minor,On Time,Clear,0.2540742586599556,0.2540742586599553,0.11743880143094294,Very smooth journey
PK2026_0209,2026-11-16,November,Monday,Islamabad,Jeddah,International,Boeing 777,0.11650516716323504,0.6889232015912882,1.5881372824320654,-1.318463213195422,1.5943131462229283,2.107864481580832,-1.3613334709261127,Minor,Delayed,Rain,-0.1862896045535793,-0.1862896045535796,-0.30640048192885144,Delayed but comfortable
PK2026_0210,2026-11-06,November,Friday,Kuala Lumpur,Doha,International,Boeing 777,-0.2757956412433089,1.4363310687909496,1.5881372824320654,-0.13058281230211077,1.4015861307041004,2.570251445213423,-0.10536759682309642,Moderate,Delayed,Clear,-0.45509117506648245,-0.4550911750664827,0.5412780847907374,Very smooth journey
PK2026_0211,2026-10-19,October,Monday,Islamabad,Lahore,Domestic,Boeing 777,1.0318737201118375,0.4397872458580676,1.5881372824320654,-1.6435016659486092,-0.23626904495086012,0.1649089619818795,0.7608157646272596,Severe,Delayed,Rain,-0.02298542461832092,-0.02298542461832122,-1.577918332008235,Very smooth journey
PK2026_0212,2026-10-28,October,Wednesday,Doha,Lahore,International,Boeing 737,0.386211972942734,0.07854011004489786,-0.2935126273790962,1.2146189719067102,0.33217831395315944,0.3090922586538659,-0.6972595604808397,Moderate,Delayed,Storm,-0.4115296302291379,-0.41152963022913824,-0.16512072080891976,Good experience
PK2026_0213,2026-12-31,December,Thursday,London,Islamabad,International,Boeing 737,1.1789865232642915,-0.09585505896835651,-0.2935126273790962,0.6088969938549276,-0.7528034030417272,-0.5158958423731648,1.2516530027824615,Severe,Delayed,Clear,-0.3341098230537626,-0.3341098230537629,-1.577918332008235,Delayed but comfortable
PK2026_0214,2026-03-16,March,Monday,Islamabad,Jeddah,International,Airbus A320,0.37803903943426437,-0.5567565770748145,-0.09544421582002657,-1.4660819561302385,0.7189301700111453,-0.07875700508515834,1.5259444005750742,Severe,Delayed,Clear,-0.8781130014727333,-0.8781130014727335,0.6825578459106696,Average flight
PK2026_0215,2026-06-24,June,Wednesday,Doha,Lahore,International,Airbus A320,-0.2267580401924909,0.38996005471142353,-0.09544421582002657,1.460650210131404,0.2828609631806646,0.5450069469090523,0.255542137114552,Severe,Delayed,Clear,-0.02195316052264925,-0.021953160522649548,-0.023840959688988098,Average flight
PK2026_0216,2026-06-15,June,Monday,Kuala Lumpur,Dubai,International,Airbus A320,-1.1666453936665024,-0.15813904790166164,-0.09544421582002657,-0.23384662778233414,0.07780460996871233,-0.0515324215281952,-0.884932622128417,Moderate,Delayed,Storm,-1.560831829068063,-1.5608318290680634,1.5302364126302583,Very smooth journey
PK2026_0217,2026-02-13,February,Friday,Doha,Karachi,International,Boeing 737,-1.5507732685645768,-0.6314973637947806,-0.2935126273790962,-1.254009959237967,-1.4510332639786279,-1.069803177345229,1.1794710559949317,Severe,Delayed,Rain,0.11760894521216068,0.11760894521216038,-0.44768024304878307,Very smooth journey
PK2026_0218,2026-01-26,January,Monday,Doha,Kuala Lumpur,International,ATR 72,1.342445193433685,-1.0923988819012387,-1.1848204793949098,0.20623741805620277,0.5865520179376066,-0.6616484163506181,0.472087977477141,Severe,Delayed,Clear,0.9842978799380957,0.9842978799380955,0.6825578459106696,Delayed but comfortable
PK2026_0219,2026-12-28,December,Monday,Dubai,Islamabad,International,ATR 72,-0.8479009868361855,-1.0176580951812724,-1.1848204793949098,0.8001776185028591,0.197204511838963,-0.6973851404432955,1.583689958005098,Severe,Delayed,Rain,-0.9390165831173618,-0.9390165831173621,0.2587185625508746,Very smooth journey
PK2026_0220,2026-06-27,June,Saturday,Dubai,Jeddah,International,Boeing 737,-1.4690439334798802,0.02871291889825375,-0.2935126273790962,1.0413575365372074,0.8331387718000808,0.5977560636087228,-0.9138054008434288,Moderate,Delayed,Storm,-1.560831829068063,-1.5608318290680634,-1.0127992875285092,Average flight
PK2026_0221,2026-01-09,January,Friday,Dubai,Lahore,International,Airbus A320,0.7458210473153993,0.3775032569247625,-0.09544421582002657,1.4218396486086353,1.487242582045802,1.4885349268210086,-1.0581692944184882,Moderate,Delayed,Rain,1.2033443210396244,1.203344321039624,1.106397129270464,Average flight
PK2026_0222,2026-06-10,June,Wednesday,London,Islamabad,International,ATR 72,0.8112045153831566,-1.0176580951812724,-1.1848204793949098,0.8001776185028591,-0.5762992002770089,-0.9134936469491802,-1.2314059667085593,Moderate,Delayed,Rain,-0.8644871154098672,-0.8644871154098674,-1.0127992875285092,Delayed but comfortable
PK2026_0223,2026-12-22,December,Tuesday,Dubai,Doha,International,Airbus A320,0.459768374518961,0.2031080879115081,-0.09544421582002657,0.8826500617387423,0.9032213228978366,0.8350379252739749,-0.047622039393072677,Moderate,Delayed,Storm,-1.560831829068063,-1.5608318290680634,0.11743880143094294,Average flight
PK2026_0224,2026-05-10,May,Sunday,Doha,Dubai,International,Boeing 737,0.753993980823869,-0.6688677571547638,-0.2935126273790962,-1.3843025586358333,-0.5814905003583241,-0.7238726392052667,1.352707728285003,Severe,Delayed,Fog,-0.18195409535175827,-0.18195409535175858,-0.7302397652886458,Poor service
PK2026_0225,2026-01-03,January,Saturday,Doha,Islamabad,International,ATR 72,-1.1257807261241541,-0.9678309040346283,-1.1848204793949098,1.1965997826282815,0.6851867194825962,-0.510546033377255,1.1650346666374258,Severe,Delayed,Storm,-1.4276904060083309,-1.4276904060083313,0.3999983236708063,Very smooth journey
PK2026_0226,2026-09-06,September,Sunday,Dubai,London,International,Boeing 777,-0.6599235161413832,2.1588253404172892,1.5881372824320654,1.2361033898925287,0.3685174145223662,2.3230694647896293,-0.16311315425312015,Moderate,Delayed,Fog,1.4550103075643777,1.4550103075643774,-1.1540790486484407,Excellent service
PK2026_0227,2026-09-11,September,Friday,Dubai,Islamabad,International,ATR 72,0.337174371891916,-1.0674852863279165,-1.1848204793949098,0.404448500118915,-1.5965194487574879,-1.1123579357915825,-0.9426781795584407,Moderate,Delayed,Fog,-1.4336775377632267,-1.433677537763227,-1.2953588097683724,Poor service
PK2026_0228,2026-04-04,April,Saturday,Islamabad,Doha,International,Boeing 737,0.6967834462645813,-0.22042303683496678,-0.2935126273790962,0.17505035968969304,-0.8696076548713203,-0.643161854153641,-0.9282417902009347,Moderate,Delayed,Clear,1.1108534580674425,1.1108534580674423,-0.8715195264085774,Delayed but comfortable
PK2026_0229,2026-12-10,December,Thursday,Jeddah,London,International,Boeing 777,1.5467685311454267,0.8259479772445594,1.5881372824320654,-1.1008468503713262,-1.3939289630841603,-0.682702886865632,1.583689958005098,Severe,Delayed,Rain,-1.1803599286853985,-1.1803599286853987,1.247676890390395,Delayed but comfortable
PK2026_0230,2026-11-01,November,Sunday,Dubai,Lahore,International,ATR 72,-0.02243470248074927,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,1.5943131462229283,-0.23171398851043687,-0.8127506753408872,Moderate,Delayed,Storm,0.39425572285216853,0.39425572285216826,-1.2953588097683724,Average flight
PK2026_0231,2026-02-12,February,Thursday,Karachi,Jeddah,International,ATR 72,0.9910090525694893,-1.0923988819012387,-1.1848204793949098,0.20623741805620277,-1.1006205084898488,-1.0866610199145623,0.3565968626170935,Severe,Delayed,Rain,-0.7046926333998925,-0.7046926333998929,-0.8715195264085774,Very smooth journey
PK2026_0232,2026-01-02,January,Friday,Lahore,Doha,International,Boeing 777,0.4761142415359004,1.8474053957507635,1.5881372824320654,0.5229593219116545,1.5943131462229283,2.570251445213423,0.29885130518706976,Severe,Delayed,Rain,-1.560831829068063,-1.5608318290680634,0.5412780847907374,Good experience
PK2026_0233,2026-03-07,March,Saturday,Lahore,London,International,ATR 72,0.361693172417325,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,0.9577299737516467,-0.45715493959807535,1.3093985602124851,Severe,Delayed,Rain,-0.7540348571729983,-0.7540348571729987,0.11743880143094294,Delayed but comfortable
PK2026_0234,2026-06-26,June,Friday,Karachi,Lahore,Domestic,Boeing 737,0.44342250750202167,-0.320077419128255,-0.2935126273790962,-0.17147251104931271,-0.19473864430033816,-0.32554963829869454,0.5875790923371884,Severe,Delayed,Rain,0.06124732558848744,0.06124732558848714,-1.577918332008235,Excellent service
PK2026_0235,2026-04-10,April,Friday,Lahore,Karachi,Domestic,Boeing 777,0.7131293132815206,0.5020712347913727,1.5881372824320654,-1.615086790548011,-1.043516207595381,-0.4696734926485042,1.583689958005098,Severe,Delayed,Storm,-0.03970810296820199,-0.03970810296820229,-1.4366385708883036,Excellent service
PK2026_0236,2026-11-17,November,Tuesday,Islamabad,Kuala Lumpur,International,Airbus A320,-1.1584724601580327,-0.04602786782171241,-0.09544421582002657,0.11267624295667161,1.100490725987816,0.6881440587107275,-0.19198593296813202,Moderate,Delayed,Fog,0.15828015058162453,0.15828015058162423,0.5412780847907374,Average flight
PK2026_0237,2026-10-28,October,Wednesday,London,Jeddah,International,ATR 72,-1.5507732685645768,-1.2543372531278318,-1.1848204793949098,-1.1798540648998197,-0.3764341471463718,-1.0129168750220547,0.22666935839954008,Severe,Delayed,Fog,0.98450433275723,0.9845043327572298,-0.44768024304878307,Poor service
PK2026_0238,2026-12-21,December,Monday,Dubai,London,International,Boeing 777,0.753993980823869,0.9754295506844918,1.5881372824320654,-0.8631321610443684,0.796799671230874,1.572015724086072,-0.03318565003556674,Moderate,Delayed,Clear,-1.2623216978817293,-1.2623216978817295,0.11743880143094294,Very smooth journey
PK2026_0239,2026-07-20,July,Monday,Kuala Lumpur,Doha,International,Boeing 777,-1.395487531903653,1.3491334842843226,1.5881372824320654,-0.26919196059771305,-0.18435604413770765,0.8381645914204733,1.1794710559949317,Severe,Delayed,Rain,-0.44745242075851205,-0.4474524207585124,-0.023840959688988098,Average flight
PK2026_0240,2026-04-18,April,Saturday,Kuala Lumpur,Islamabad,International,Boeing 737,-1.0277055240225181,-0.7560653416613909,-0.2935126273790962,-1.6435016659486092,0.48272601631130163,-0.37195031498988546,1.0062343837048606,Severe,Delayed,Clear,1.2349316023671775,1.2349316023671773,-1.1540790486484407,Excellent service
PK2026_0241,2026-01-05,January,Monday,Doha,Dubai,International,Boeing 777,0.46794130802743067,0.8633183706045425,1.5881372824320654,-1.0412449166042175,-0.7346338527571239,-0.03322418629774836,-1.1447876305635238,Moderate,Delayed,Storm,0.45763673832640916,0.45763673832640883,0.6825578459106696,Very smooth journey
PK2026_0242,2026-01-25,January,Sunday,Dubai,Lahore,International,Airbus A320,1.048219587128777,0.4024168524980845,-0.09544421582002657,1.4987677259126946,0.7370997202957488,0.9198740074846687,1.4970716218600624,Severe,Delayed,Clear,1.5700561410269855,1.570056141026985,-1.1540790486484407,Excellent service
PK2026_0243,2026-06-30,June,Tuesday,Islamabad,Dubai,International,ATR 72,-1.4118333989205925,-1.0799420841145775,-1.1848204793949098,0.3053429590875589,-1.1940639099535233,-1.1061818785174156,-1.2891515241385831,Moderate,Delayed,Fog,-1.3723610504803294,-1.3723610504803296,-0.023840959688988098,Excellent service
PK2026_0244,2026-09-23,September,Wednesday,Jeddah,Lahore,International,Boeing 777,-0.5945400480736259,0.45224404364472864,1.5881372824320654,-1.6435016659486092,-0.3323080964551922,0.09457680638231879,-0.23529510104064982,Moderate,Delayed,Fog,-1.5583750405203645,-1.558375040520365,0.8238376070306006,Excellent service
PK2026_0245,2026-07-24,July,Friday,Karachi,Islamabad,Domestic,Airbus A320,0.10833223365476538,-0.40727500363488217,-0.09544421582002657,-1.003820446564405,-0.8981598053185541,-0.7401122816239617,0.457651588119635,Severe,Delayed,Clear,-0.9726683926362584,-0.9726683926362586,-0.7302397652886458,Poor service
PK2026_0246,2026-06-06,June,Saturday,Kuala Lumpur,Islamabad,International,ATR 72,-0.7089611171922012,-1.2543372531278318,-1.1848204793949098,-1.2789596059311754,0.8331387718000808,-0.799079065223323,0.905179658202319,Severe,Delayed,Fog,-1.4805423277067205,-1.480542327706721,-1.4366385708883036,Poor service
PK2026_0247,2026-01-09,January,Friday,London,Dubai,International,Boeing 777,-1.0440513910394575,0.614182414871322,1.5881372824320654,-1.436974034988162,0.4360043155794644,0.8737705424043617,1.0639799411348843,Severe,Delayed,Storm,1.3621065389539273,1.362106538953927,-1.1540790486484407,Excellent service
PK2026_0248,2026-01-04,January,Sunday,Lahore,Doha,International,Airbus A320,1.1136030551965344,0.02871291889825375,-0.09544421582002657,0.34415352061032767,1.3886078805008122,0.966655115037791,0.8907432688448131,Severe,Delayed,Fog,0.13226709537069842,0.1322670953706981,-1.4366385708883036,Average flight
PK2026_0249,2026-12-08,December,Tuesday,Jeddah,Doha,International,Airbus A320,1.5716959783462587,-0.27025022798161086,-0.09544421582002657,-0.5803694985213399,0.6955693196452267,0.20223874030889444,-1.2025331879935475,Moderate,Delayed,Clear,1.4178488001201976,1.4178488001201972,-1.4366385708883036,Average flight
PK2026_0250,2026-03-02,March,Monday,Dubai,London,International,Boeing 777,0.6722646457391723,2.1588253404172892,1.5881372824320654,1.0378923078298166,-0.8410555044240864,0.4551301557777678,0.7175065965547419,Severe,Delayed,Fog,-0.7354541034509083,-0.7354541034509086,1.6715161737501907,Excellent service
PK2026_0251,2026-06-03,June,Wednesday,Doha,Lahore,International,Boeing 777,-0.7334799177176102,2.1588253404172892,1.5881372824320654,1.0579906343326793,0.480130366270644,2.3850559183555706,1.5692535686475921,Severe,Delayed,Clear,-0.43485879879131767,-0.434858798791318,-0.44768024304878307,Delayed but comfortable
PK2026_0252,2026-12-29,December,Tuesday,Islamabad,Jeddah,International,Boeing 777,-0.7089611171922012,1.6854670245241703,1.5881372824320654,0.2658393518233127,1.4015861307041004,2.570251445213423,1.367144117642509,Severe,Delayed,Storm,-0.14685711609892146,-0.14685711609892174,-0.7302397652886458,Poor service
PK2026_0253,2026-07-03,July,Friday,Dubai,Kuala Lumpur,International,ATR 72,0.2064074357564014,-1.2543372531278318,-1.1848204793949098,-1.6435016659486092,1.3315035796063446,-0.7701187658587979,0.14005102225450447,Severe,Delayed,Rain,0.3253004812613009,0.3253004812613006,1.3889566515103273,Delayed but comfortable
PK2026_0254,2026-11-26,November,Thursday,Jeddah,Lahore,International,Boeing 737,0.05112169909547772,0.06608331225823683,-0.2935126273790962,1.1716501359350733,1.0433864250933482,0.7801845503692465,-1.5923157006462076,Minor,On Time,Rain,1.3391902760300163,1.339190276030016,-1.577918332008235,Good experience
PK2026_0255,2026-11-21,November,Saturday,Kuala Lumpur,Lahore,International,Boeing 737,-1.5507732685645768,-0.5318429815014925,-0.2935126273790962,-0.9074870884989612,-0.864416354790005,-0.778393137105805,0.9773616049898487,Severe,Delayed,Fog,0.045969816972546707,0.04596981697254641,0.3999983236708063,Good experience
PK2026_0256,2026-08-09,August,Sunday,Lahore,Doha,International,Airbus A320,0.39438490645120367,0.35258966135144043,-0.09544421582002657,1.344911571304576,-0.7346338527571239,-0.284249112850271,-1.534570143216184,Minor,On Time,Clear,-0.34298729427653896,-0.34298729427653923,0.2587185625508746,Excellent service
PK2026_0257,2026-11-23,November,Monday,Kuala Lumpur,Lahore,International,Airbus A320,-1.5507732685645768,-0.5069293859281704,-0.09544421582002657,-1.3115327557806418,-0.8696076548713203,-0.7697621119257373,-0.07649481810808455,Moderate,Delayed,Fog,0.6696637835773703,0.6696637835773701,-0.7302397652886458,Excellent service
PK2026_0258,2026-08-21,August,Friday,Karachi,Lahore,Domestic,Boeing 777,1.5716959783462587,2.1588253404172892,1.5881372824320654,1.216005063389666,1.2562297284272734,2.570251445213423,-1.3324606922111009,Minor,Delayed,Rain,-0.7639445924914464,-0.7639445924914468,0.11743880143094294,Delayed but comfortable
PK2026_0259,2026-08-19,August,Wednesday,Jeddah,Lahore,International,Boeing 737,-0.6435776491244438,-0.1830526434749837,-0.2935126273790962,0.3053429590875589,0.9058169729384943,0.4142100611912756,1.583689958005098,Severe,Delayed,Fog,0.2879325209979864,0.2879325209979861,-1.0127992875285092,Poor service
PK2026_0260,2026-05-01,May,Friday,Islamabad,London,International,Boeing 777,-1.297412329802017,0.8633183706045425,1.5881372824320654,-1.0412449166042175,1.5943131462229283,2.255257663650364,0.7896885433422716,Severe,Delayed,Clear,0.09510558792651826,0.09510558792651795,-1.577918332008235,Average flight
PK2026_0261,2026-04-23,April,Thursday,Doha,London,International,ATR 72,1.538595597636957,-0.9927444996079504,-1.1848204793949098,0.9983887005655704,-1.4951593146698077,-1.1123579357915825,0.3854696413321054,Severe,Delayed,Clear,-1.2193795115017878,-1.219379511501788,0.2587185625508746,Average flight
PK2026_0262,2026-06-08,June,Monday,Islamabad,Karachi,Domestic,Boeing 777,0.7785127813492779,0.601725617084661,1.5881372824320654,-1.4570723614910244,-1.5965194487574879,-0.9678952602053651,1.352707728285003,Severe,Delayed,Clear,0.6628508405459373,0.662850840545937,-0.16512072080891976,Very smooth journey
PK2026_0263,2026-05-15,May,Friday,Islamabad,Dubai,International,Boeing 737,1.3587910604506244,0.09099690783155888,-0.2935126273790962,1.2582808536198247,-0.5503426998704326,-0.2862107094821046,-1.5056973645011722,Minor,Delayed,Clear,0.7543094394224474,0.7543094394224471,0.5412780847907374,Delayed but comfortable
PK2026_0264,2026-07-12,July,Sunday,Lahore,Karachi,Domestic,Boeing 737,1.1708135897558218,-0.5442997792881534,-0.2935126273790962,-0.9504559244705978,-0.6801252019033137,-0.7003572565521343,1.583689958005098,Severe,Delayed,Clear,-0.3642519346473754,-0.3642519346473757,-0.16512072080891976,Very smooth journey
PK2026_0265,2026-04-15,April,Wednesday,London,Islamabad,International,Airbus A320,-0.5128107129889292,-0.10831185675501753,-0.09544421582002657,-0.07999047317421566,0.4697477661080135,0.22839336206667563,-0.7983142859833813,Moderate,Delayed,Clear,1.1426471922141301,1.1426471922141297,0.11743880143094294,Poor service
PK2026_0266,2026-06-18,June,Thursday,Jeddah,Kuala Lumpur,International,Boeing 737,-1.1421265931410935,0.19065129012484708,-0.2935126273790962,1.4987677259126946,0.08299591005002757,0.22784649270264928,-1.54900653257369,Minor,On Time,Storm,0.0676473629816518,0.0676473629816515,-0.023840959688988098,Good experience
PK2026_0267,2026-12-01,December,Tuesday,Karachi,Doha,International,Boeing 737,0.5905353106544756,0.016256121111592723,-0.2935126273790962,0.9983887005655704,0.04665680948082084,0.06573539166214735,-1.1592240199210297,Moderate,Delayed,Clear,-1.1314306105505614,-1.1314306105505616,-0.5889600041687147,Excellent service
PK2026_0268,2026-03-21,March,Saturday,Lahore,Doha,International,Airbus A320,-1.1584724601580327,-0.5442997792881534,-0.09544421582002657,-1.4272713946074698,-0.015638791494962122,-0.399056013902495,0.41434242004711724,Severe,Delayed,Fog,-0.7556864797260731,-0.7556864797260734,0.11743880143094294,Very smooth journey
PK2026_0269,2026-10-04,October,Sunday,Kuala Lumpur,Doha,International,ATR 72,-0.0632993700230976,-1.1048556796878997,-1.1848204793949098,0.10713187702484764,0.2958392133839527,-0.7457236368374492,0.7896885433422716,Severe,Delayed,Clear,-0.3444324640104793,-0.3444324640104796,0.965117368150533,Good experience
PK2026_0270,2026-11-26,November,Thursday,London,Islamabad,International,Boeing 777,-0.3983896438703539,2.1588253404172892,1.5881372824320654,1.4987677259126946,0.4697477661080135,2.570251445213423,-1.2314059667085593,Moderate,Delayed,Rain,-0.043217800893485675,-0.04321780089348597,-1.2953588097683724,Excellent service
PK2026_0271,2026-08-06,August,Thursday,Lahore,Karachi,Domestic,ATR 72,1.5716959783462587,-1.2543372531278318,-1.1848204793949098,-1.6435016659486092,-0.7917381536515916,-1.1123579357915825,0.1977965796845282,Severe,Delayed,Fog,1.5035267200609463,1.503526720060946,-0.8715195264085774,Average flight
PK2026_0272,2026-09-20,September,Sunday,Dubai,Doha,International,ATR 72,-0.9868408564801698,-1.2543372531278318,-1.1848204793949098,-1.4764776422524086,1.1056820260691314,-0.7782504755325808,0.3854696413321054,Severe,Delayed,Fog,1.267344694971268,1.2673446949712677,0.2587185625508746,Average flight
PK2026_0273,2026-07-20,July,Monday,Lahore,Dubai,International,Boeing 737,0.10833223365476538,-0.10831185675501753,-0.2935126273790962,0.5652351121418132,-1.3627811625962687,-0.8963029273756568,-1.4479518070711483,Minor,Delayed,Clear,0.45846254960294647,0.4584625496029462,-1.577918332008235,Good experience
PK2026_0274,2026-11-12,November,Thursday,Dubai,Doha,International,Boeing 777,-1.4200063324290622,2.1588253404172892,1.5881372824320654,1.4738180792194862,-1.5965194487574879,-0.7468292640299373,0.12561463289699853,Severe,Delayed,Rain,-1.176230872302712,-1.1762308723027122,0.8238376070306006,Good experience
PK2026_0275,2026-02-12,February,Thursday,Jeddah,Lahore,International,ATR 72,1.2607158583489884,-1.1297692752612216,-1.1848204793949098,-0.09038615929638524,-0.06495614226745697,-0.8533380169062835,1.3382713389274972,Severe,Delayed,Rain,-0.4773880795329905,-0.47738807953299084,1.6715161737501907,Excellent service
PK2026_0276,2026-05-05,May,Tuesday,Islamabad,Jeddah,International,Boeing 737,-0.8887656543785338,-0.04602786782171241,-0.2935126273790962,0.7821584292244305,-0.2752037955607245,-0.18767911624188163,1.5115080112175683,Severe,Delayed,Clear,1.2113959809858634,1.211395980985863,-0.7302397652886458,Very smooth journey
PK2026_0277,2026-10-13,October,Tuesday,Jeddah,London,International,Boeing 777,-0.8805927208700641,2.1588253404172892,1.5881372824320654,1.0773959150940637,-0.3660515469837413,1.1604133084052082,-1.5923157006462076,Minor,On Time,Storm,1.3668549537940171,1.3668549537940167,0.8238376070306006,Excellent service
PK2026_0278,2026-08-26,August,Wednesday,London,Islamabad,International,Boeing 777,0.7376481138069296,1.087540730764441,1.5881372824320654,-0.68501940548452,-0.5140035993012259,0.30940135872918517,-0.62507761369331,Moderate,Delayed,Storm,-0.05539851722241139,-0.055398517222411695,0.2587185625508746,Average flight
PK2026_0279,2026-09-23,September,Wednesday,Jeddah,Doha,International,Boeing 777,0.8684150499424443,0.6764664038046271,1.5881372824320654,-1.3378684939568064,0.4256217154168339,0.921823715652067,-0.004312871320554874,Moderate,Delayed,Clear,-0.9169261314699881,-0.9169261314699884,0.3999983236708063,Delayed but comfortable
PK2026_0280,2026-01-30,January,Friday,Islamabad,Karachi,Domestic,ATR 72,1.1299489222134735,-1.1048556796878997,-1.1848204793949098,0.10713187702484764,0.6929736696045691,-0.6475011436725456,-0.8416234540558991,Moderate,Delayed,Clear,0.6349797099628023,0.634979709962802,0.11743880143094294,Good experience
PK2026_0281,2026-12-28,December,Monday,Karachi,London,International,Boeing 737,-1.4772168669883499,-0.5069293859281704,-0.2935126273790962,-0.8208563708142098,0.9499430236296739,0.08028687213102198,1.583689958005098,Severe,Delayed,Rain,-0.21663816896632643,-0.2166381689663267,0.3999983236708063,Very smooth journey
PK2026_0282,2026-08-04,August,Tuesday,Dubai,Kuala Lumpur,International,Boeing 737,-1.5262544680391679,0.09099690783155888,-0.2935126273790962,1.2582808536198247,-0.9215206556844727,-0.5412182716204711,1.0784163304923902,Severe,Delayed,Fog,-1.3713287863846577,-1.371328786384658,-1.0127992875285092,Good experience
PK2026_0283,2026-01-10,January,Saturday,Islamabad,Jeddah,International,Airbus A320,0.8275503824000959,-0.1830526434749837,-0.09544421582002657,-0.3107747050863934,-0.20771689450362626,-0.2386092978829428,-0.8416234540558991,Moderate,Delayed,Fog,-0.3093354847576425,-0.3093354847576428,1.6715161737501907,Very smooth journey
PK2026_0284,2026-07-27,July,Monday,Karachi,London,International,Boeing 737,-1.3219311303274262,-0.1456822501150006,-0.2935126273790962,0.43563555848542473,0.44379126570143723,0.17790305360972258,-0.1486767648956142,Moderate,Delayed,Rain,1.5526624910149178,1.5526624910149176,1.5302364126302583,Good experience
PK2026_0285,2026-01-22,January,Thursday,Lahore,Dubai,International,Boeing 737,0.5905353106544756,0.10345370561821991,-0.2935126273790962,1.3019427353329391,-1.5965194487574879,-1.009873428126604,-1.4623881964286543,Minor,Delayed,Fog,-0.5562530564423062,-0.5562530564423065,0.5412780847907374,Average flight
PK2026_0286,2026-05-05,May,Tuesday,Kuala Lumpur,Islamabad,International,Boeing 737,0.9828361190610196,-0.2951638235549329,-0.2935126273790962,-0.08414874762308389,-1.5392853653609873,-1.0411876434493292,1.554817179290086,Severe,Delayed,Storm,-1.1074820835309787,-1.1074820835309789,-0.023840959688988098,Good experience
PK2026_0287,2026-05-08,May,Friday,Jeddah,Dubai,International,Boeing 737,-0.6926152501752618,-0.5442997792881534,-0.2935126273790962,-0.9504559244705978,1.3782252803381818,0.23297042087428732,-0.8127506753408872,Moderate,Delayed,Clear,1.1787764355626387,1.1787764355626382,-1.0127992875285092,Delayed but comfortable
PK2026_0288,2026-10-06,October,Tuesday,Islamabad,Jeddah,International,Airbus A320,-0.16954750563320325,-0.36990461027489907,-0.09544421582002657,-0.8880818077375768,0.5242564169618236,0.012189747845308057,-0.9426781795584407,Moderate,Delayed,Clear,-0.45571053352388546,-0.45571053352388574,0.965117368150533,Average flight
PK2026_0289,2026-01-02,January,Friday,Lahore,Karachi,Domestic,Boeing 777,-0.34117910931106626,2.059170958124001,1.5881372824320654,0.859779552269968,0.49829991655524736,2.293823842278656,-1.1736604092785357,Moderate,Delayed,Fog,1.2898480522569105,1.28984805225691,0.5412780847907374,Delayed but comfortable
